Start_Year,Incident__,Begin_Time,Incident_Type,City,Property_Classification,Response_Type,Act_or_Omission__Cause_,Material_First_Ignited,Igniting_Object,Drive_Time,Start_Hr,First_Enroute,First_At_Scene,Under_Control,Time_UC,FID
2016,1519,5/21/2016 5:09:06 PM,100  Structure Fire,Douglas,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,593,17,5/21/2016 5:13:55 PM,5/21/2016 5:22:38 PM,5/21/2016 5:35:12 PM,00:12:34,436
2016,1749,6/9/2016 8:40:47 PM,100  Structure Fire,Maugerville,819  Outdoor property,10  Fire (explosion)-dollar loss,130  Suspicious,,,0,20,6/9/2016 8:41:16 PM,,6/9/2016 9:19:58 PM,21:19:58,437
2016,2253,7/22/2016 4:07:36 PM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,"360  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"020  Stove top, fire in pan",209,16,7/22/2016 4:09:04 PM,7/22/2016 4:12:11 PM,7/22/2016 4:22:14 PM,00:10:03,438
2016,2343,7/30/2016 2:35:45 PM,100  Structure Fire,Fredericton,"321  Apt,twnhouse 1-2 with busines",10  Fire (explosion)-dollar loss,740  Accident,"34  Fabric, cotton, finshd goods","510  Wiring, permanent",195,14,7/30/2016 2:37:06 PM,7/30/2016 2:40:05 PM,7/30/2016 3:51:54 PM,01:11:49,439
2016,2657,8/29/2016 2:51:44 PM,100  Structure Fire,Fredericton,"321  Apt,twnhouse 1-2 with busines",10  Fire (explosion)-dollar loss,210  Smokers material,"03  Exterior wall, covering",710  Smoker's mat/cigarettes/match,130,14,8/29/2016 2:53:16 PM,8/29/2016 2:54:44 PM,8/29/2016 3:03:46 PM,00:09:02,440
2016,2947,9/25/2016 12:16:53 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,246,0,9/25/2016 12:18:36 AM,9/25/2016 12:21:41 AM,9/25/2016 12:47:54 AM,00:26:13,441
2016,3264,10/23/2016 4:40:18 PM,100  Structure Fire,Richibucto Road,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,440 Electric short circuit,00  Cannot be determined,"560  Cable, electric, temporary",245,16,10/23/2016 4:42:09 PM,10/23/2016 4:45:56 PM,10/23/2016 5:35:54 PM,00:49:58,442
2016,3299,10/26/2016 9:18:37 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"520  Deficiency, construction",09  Wall component structure,"260  Chimney, masonry",256,21,10/26/2016 9:20:20 PM,10/26/2016 9:23:50 PM,10/26/2016 10:13:42 PM,00:49:52,443
2016,3394,11/6/2016 2:28:03 AM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,210  Smokers material,00  Cannot be determined,711 Cigarette,432,2,11/6/2016 2:31:37 AM,11/6/2016 2:36:51 AM,11/6/2016 3:03:19 AM,00:26:28,444
2016,3682,11/30/2016 4:39:03 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,210  Smokers material,46  Waste paper,711 Cigarette,255,4,11/30/2016 4:41:12 AM,11/30/2016 4:44:18 AM,11/30/2016 4:58:32 AM,00:14:14,445
2016,4034,12/26/2016 8:52:15 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,530  Installed to close to combusti,"18  Insulation, mineral/installed","280  Chimney, factory-built, metal",119,20,12/26/2016 8:54:05 PM,12/26/2016 8:55:48 PM,12/26/2016 9:22:21 PM,00:26:33,446
2017,129,1/12/2017 3:02:13 AM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,130  Suspicious,00  Cannot be determined,000  Object cannot be determined,667,3,1/12/2017 3:04:42 AM,1/12/2017 3:13:48 AM,1/12/2017 3:48:43 AM,00:34:55,447
2017,165,1/15/2017 9:18:49 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,540  Installation deficiency,09  Wall component structure,"260  Chimney, masonry",203,9,1/15/2017 9:21:27 AM,1/15/2017 9:23:22 AM,1/15/2017 10:27:05 AM,01:03:43,448
2017,180,1/17/2017 7:08:13 AM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,"16  Insulation, wood/prod install","510  Wiring, permanent",323,7,1/17/2017 7:10:19 AM,1/17/2017 7:14:48 AM,1/17/2017 7:56:19 AM,00:41:31,449
2017,207,1/19/2017 5:53:29 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,780  Distracted / preoccupied,00  Cannot be determined,760 Cutting torch/welding equipmen,190,17,1/19/2017 5:55:43 PM,1/19/2017 5:57:52 PM,1/19/2017 6:24:48 PM,00:26:56,450
2017,242,1/23/2017 5:00:44 AM,100  Structure Fire,Royal Road,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,676,5,1/23/2017 5:04:13 AM,1/23/2017 5:12:44 AM,1/23/2017 7:32:29 AM,02:19:45,451
2017,643,3/2/2017 10:20:34 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,440 Electric short circuit,08  Structural comp/flr/ceil/roof,"510  Wiring, permanent",102,10,3/2/2017 10:22:24 AM,3/2/2017 10:23:25 AM,3/2/2017 10:42:54 AM,00:19:29,452
2017,725,3/11/2017 5:49:17 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,370  Combustibles too near the heat,19  Struct Components unclassed,"210  Heating equipment, central",259,5,3/11/2017 5:51:54 AM,3/11/2017 5:55:08 AM,3/11/2017 5:58:36 AM,00:03:28,453
2017,1219,4/26/2017 4:03:05 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,73  Plastics misc,"990  Igniting Object,unclassified",393,4,4/26/2017 4:04:42 AM,4/26/2017 4:10:18 AM,4/26/2017 4:59:49 AM,00:49:31,454
2012,2745,8/30/2012 4:03:06 PM,100  Structure Fire,Fredericton,419  Office,10  Fire (explosion)-dollar loss,740  Accident,09  Wall component structure,,177,16,8/30/2012 4:06:33 PM,8/30/2012 4:08:22 PM,8/30/2012 4:15:01 PM,00:06:39,455
2019,846,3/20/2019 10:06:57 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,210  Smokers material,00  Cannot be determined,710  Smoker's mat/cigarettes/match,263,10,3/20/2019 10:08:23 AM,3/20/2019 10:12:35 AM,3/20/2019 11:09:53 AM,00:57:18,456
2012,2757,8/31/2012 5:43:37 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,740  Accident,"23  Furniture/plstc, not uphol",730  Lighter(not in conj. w/smoking,340,17,8/31/2012 5:45:36 PM,8/31/2012 5:49:55 PM,8/31/2012 8:40:05 PM,02:50:10,457
2012,2848,9/8/2012 11:08:46 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,740  Accident,00  Cannot be determined,"750  Candle, taper",151,11,9/8/2012 11:09:55 AM,9/8/2012 11:12:11 AM,9/8/2012 11:26:22 AM,00:14:11,458
2012,2885,9/10/2012 4:09:51 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"120  Incendiary fire, young offende","39  Clothing, textiles, unclassed",717 Lighter,298,16,9/10/2012 4:11:15 PM,9/10/2012 4:15:25 PM,9/10/2012 4:27:50 PM,00:12:25,459
2019,933,3/29/2019 2:20:38 PM,100  Structure Fire,Fredericton,"179  Restaurant, Pub , Night Club",10  Fire (explosion)-dollar loss,440 Electric short circuit,"79  Chem,plastic,metal, unclassed","540  Panel, electric/fuse/breaker",204,14,3/29/2019 2:23:26 PM,3/29/2019 2:25:38 PM,,,460
2012,3122,9/30/2012 7:10:33 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,000  Object cannot be determined,213,19,9/30/2012 7:11:53 PM,9/30/2012 7:14:38 PM,9/30/2012 7:38:12 PM,00:23:34,461
2012,3143,10/2/2012 9:49:18 PM,100  Structure Fire,Fredericton,"549  Books,newspap,drugs,spcty sale",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,73  Plastics misc,"690  Other Electrical, Unclassified",470,21,10/2/2012 9:52:33 PM,10/2/2012 9:59:12 PM,10/2/2012 10:13:48 PM,00:14:36,462
2012,3178,10/7/2012 12:39:29 AM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,000   Cannot be Determined,,,326,0,10/7/2012 12:42:10 AM,10/7/2012 12:45:42 AM,,,463
2012,3803,12/7/2012 3:15:34 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,740  Accident,33  Clothing - Synthetic fibre,040  Stove top (other circumstnces,181,15,12/7/2012 3:17:35 PM,12/7/2012 3:19:37 PM,12/7/2012 3:23:53 PM,00:04:16,464
2012,3836,12/11/2012 6:50:14 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,130  Suspicious,"36  Fabric, synthetic inc. mixed",710  Smoker's mat/cigarettes/match,365,6,12/11/2012 6:52:26 AM,12/11/2012 6:57:06 AM,12/11/2012 7:14:07 AM,00:17:01,465
2012,3978,12/26/2012 6:58:29 PM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,740  Accident,56  Oil cooking/lard/grease/butter,"020  Stove top, fire in pan",147,18,12/26/2012 6:59:25 PM,12/26/2012 7:01:35 PM,12/26/2012 7:03:46 PM,00:02:11,466
2019,1239,4/25/2019 7:55:21 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,370  Combustibles too near the heat,56  Oil cooking/lard/grease/butter,040  Stove top (other circumstnces,286,19,4/25/2019 7:59:04 PM,4/25/2019 8:02:22 PM,4/25/2019 8:13:20 PM,00:10:58,467
2019,1257,4/27/2019 1:36:12 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,203,1,4/27/2019 1:39:29 AM,4/27/2019 1:41:21 AM,,,468
2019,1412,5/8/2019 4:20:33 PM,100  Structure Fire,Fredericton,"325  Apt,twnhouse 20+ units",10  Fire (explosion)-dollar loss,770 Ignorance of Hazard,89  Agri/forestry products unspec,710  Smoker's mat/cigarettes/match,393,16,5/8/2019 4:23:13 PM,5/8/2019 4:28:47 PM,5/8/2019 4:49:31 PM,00:20:44,469
2019,1560,5/24/2019 12:14:25 AM,100  Structure Fire,Fredericton,"159  Club,sports, social",10  Fire (explosion)-dollar loss,110  Incendiary fire,"40  Wood/paper,cannot be determined",716 cannot be determined,322,0,5/24/2019 12:16:35 AM,5/24/2019 12:21:05 AM,5/24/2019 12:45:24 AM,00:24:19,470
2013,44,1/4/2013 10:16:28 PM,100  Structure Fire,Fredericton,"179  Restaurant, Pub , Night Club",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,255,22,1/4/2013 10:18:17 PM,1/4/2013 10:21:23 PM,1/5/2013 5:52:27 AM,07:31:04,471
2019,1587,5/25/2019 5:34:40 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,780  Distracted / preoccupied,56  Oil cooking/lard/grease/butter,040  Stove top (other circumstnces,133,17,5/25/2019 5:36:58 PM,5/25/2019 5:38:25 PM,5/25/2019 5:53:06 PM,00:14:41,472
2019,1588,5/25/2019 6:15:36 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,440 Electric short circuit,08  Structural comp/flr/ceil/roof,"510  Wiring, permanent",324,18,5/25/2019 6:17:26 PM,5/25/2019 6:22:06 PM,5/25/2019 6:54:38 PM,00:32:32,473
2013,196,1/19/2013 3:14:47 AM,100  Structure Fire,Hanwell,"179  Restaurant, Pub , Night Club",10  Fire (explosion)-dollar loss,130  Suspicious,46  Waste paper,790  Smoker mat'l/Open flame unclas,646,3,1/19/2013 3:17:29 AM,1/19/2013 3:26:12 AM,1/19/2013 4:35:57 AM,01:09:45,474
2019,1698,6/4/2019 3:53:07 AM,100  Structure Fire,Fredericton,499  Misc Business & personal srvc,10  Fire (explosion)-dollar loss,380  Improper storage,44  Paper/Packing material,"540  Panel, electric/fuse/breaker",363,3,6/4/2019 3:55:06 AM,6/4/2019 4:00:54 AM,6/4/2019 4:40:37 AM,00:39:43,475
2013,207,1/20/2013 4:14:30 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,130  Suspicious,00  Cannot be determined,790  Smoker mat'l/Open flame unclas,510,4,1/20/2013 4:20:12 AM,1/20/2013 4:25:57 AM,1/20/2013 6:04:47 AM,01:38:50,476
2019,1708,6/5/2019 5:20:11 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,08  Structural comp/flr/ceil/roof,000  Object cannot be determined,268,5,6/5/2019 5:22:27 AM,6/5/2019 5:26:18 AM,6/5/2019 6:49:54 AM,01:23:36,477
2013,252,1/24/2013 1:08:37 PM,100  Structure Fire,Fredericton,"529  Textile, wearing apparel sales",10  Fire (explosion)-dollar loss,740  Accident,41  Wood,910  Heat Treatment Equipment,184,13,1/24/2013 1:10:48 PM,1/24/2013 1:13:07 PM,1/24/2013 1:40:35 PM,00:27:28,478
2019,1729,6/7/2019 2:38:08 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,130  Suspicious,"50  Flamm Liq, Cannot be determined",716 cannot be determined,360,2,6/7/2019 2:39:43 AM,6/7/2019 2:45:27 AM,,,479
2013,258,1/25/2013 7:00:41 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,410 Part failure /break/leak,73  Plastics misc,330  Clothes dryer,218,7,1/25/2013 7:02:38 AM,1/25/2013 7:05:19 AM,1/25/2013 7:13:04 AM,00:07:45,480
2019,1874,6/18/2019 10:06:45 AM,100  Structure Fire,Fredericton,"179  Restaurant, Pub , Night Club",10  Fire (explosion)-dollar loss,400 Mech...cannot be determined,"03  Exterior wall, covering","900  Engine, internal combustion",259,10,6/18/2019 10:09:53 AM,6/18/2019 10:12:27 AM,6/18/2019 10:27:51 AM,00:15:24,481
2013,561,2/21/2013 4:31:39 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,910  Chimney fire - masonary,92  Creosote in chimney,"260  Chimney, masonry",219,16,2/21/2013 4:34:33 PM,2/21/2013 4:36:02 PM,2/21/2013 5:01:56 PM,00:25:54,482
2019,1941,6/24/2019 2:58:47 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,"96  Garbage, Trash, Rubbish",000  Object cannot be determined,209,2,6/24/2019 3:00:39 AM,6/24/2019 3:03:58 AM,6/24/2019 4:26:14 AM,01:22:16,483
2013,672,3/8/2013 2:31:00 AM,100  Structure Fire,Douglas,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,912,2,3/8/2013 2:37:48 AM,3/8/2013 2:47:50 AM,3/8/2013 5:30:52 AM,02:43:02,484
2019,2205,7/15/2019 2:50:48 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,"59  Flammable liquid, unclassified",000  Object cannot be determined,428,2,7/15/2019 2:53:11 AM,7/15/2019 2:58:45 AM,,,485
2013,748,3/17/2013 3:37:44 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,187,15,3/17/2013 3:41:49 PM,3/17/2013 3:41:49 PM,3/17/2013 4:00:02 PM,00:18:13,486
2019,2281,7/19/2019 10:01:50 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,09  Wall component structure,000  Object cannot be determined,186,22,7/19/2019 10:04:32 PM,7/19/2019 10:06:00 PM,7/19/2019 11:19:41 PM,01:13:41,487
2013,800,3/23/2013 12:10:52 PM,100  Structure Fire,Fredericton,"312  Dwell,seasonl,in seasn 1 fam",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,375,12,3/23/2013 12:12:37 PM,3/23/2013 12:17:53 PM,3/23/2013 12:51:56 PM,00:34:03,488
2019,2309,7/22/2019 8:41:25 AM,100  Structure Fire,Fredericton,429  Personal service,10  Fire (explosion)-dollar loss,380  Improper storage,"96  Garbage, Trash, Rubbish",980  Chemical reaction/spon comb,266,8,7/22/2019 8:46:00 AM,7/22/2019 8:49:21 AM,,,489
2013,1407,5/8/2013 5:11:03 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,740  Accident,"40  Wood/paper,cannot be determined",710  Smoker's mat/cigarettes/match,301,17,5/8/2013 5:13:19 PM,5/8/2013 5:16:40 PM,5/8/2013 5:24:42 PM,00:08:02,490
2019,2346,7/25/2019 3:33:15 AM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,110  Incendiary fire,"50  Flamm Liq, Cannot be determined",717 Lighter,420,3,7/25/2019 3:35:53 AM,7/25/2019 3:41:22 AM,7/25/2019 4:31:09 AM,00:49:47,491
2013,2209,7/7/2013 5:38:52 AM,100  Structure Fire,Richibucto Road,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,"03  Exterior wall, covering","560  Cable, electric, temporary",557,5,7/7/2013 5:40:55 AM,7/7/2013 5:49:30 AM,7/7/2013 7:24:55 AM,01:35:25,492
2019,2384,7/27/2019 1:02:40 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,250  Welding/cutting too close to,21  Upholstered furniture,760 Cutting torch/welding equipmen,330,13,7/27/2019 1:05:37 PM,7/27/2019 1:09:02 PM,7/27/2019 2:02:07 PM,00:53:05,493
2013,2382,7/22/2013 12:11:20 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,210  Smokers material,"03  Exterior wall, covering",711 Cigarette,367,12,7/22/2013 12:13:18 PM,7/22/2013 12:18:11 PM,7/22/2013 12:46:49 PM,00:28:38,494
2019,2393,7/28/2019 5:54:24 PM,100  Structure Fire,Fredericton,"319  Dwell, 1&2 family (others)",10  Fire (explosion)-dollar loss,730  Mental/physical disability,09  Wall component structure,"020  Stove top, fire in pan",157,17,7/28/2019 5:55:58 PM,7/28/2019 5:58:22 PM,7/28/2019 6:18:12 PM,00:19:50,495
2013,2744,8/25/2013 5:21:33 AM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,169,5,8/25/2013 5:23:36 AM,8/25/2013 5:25:20 AM,8/25/2013 5:56:08 AM,00:30:48,496
2019,2416,7/30/2019 2:10:13 PM,100  Structure Fire,Fredericton,299  Misc. Institutional,10  Fire (explosion)-dollar loss,530  Installed to close to combusti,01  Roof covering - wood,"970  Equipment,commercial & indust",325,14,7/30/2019 2:14:54 PM,7/30/2019 2:16:50 PM,7/30/2019 3:14:02 PM,00:57:12,497
2013,2818,9/1/2013 11:21:29 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,00  Cannot be determined,330  Clothes dryer,216,11,9/1/2013 11:23:13 AM,9/1/2013 11:26:01 AM,,,498
2019,2420,7/30/2019 3:40:48 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,240  Child playing with...,25  Mattress/pillow,717 Lighter,433,15,7/30/2019 3:43:06 PM,7/30/2019 3:49:02 PM,7/30/2019 4:26:33 PM,00:37:31,499
2019,2688,8/24/2019 2:59:12 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,710  Asleep,08  Structural comp/flr/ceil/roof,040  Stove top (other circumstnces,543,14,8/24/2019 3:01:52 PM,8/24/2019 3:09:32 PM,8/24/2019 3:41:12 PM,00:31:40,500
2013,3497,10/31/2013 2:06:44 PM,100  Structure Fire,Fredericton,"639  Metal, Electrical and Applianc",10  Fire (explosion)-dollar loss,740  Accident,41  Wood,"990  Igniting Object,unclassified",275,14,10/31/2013 2:10:02 PM,10/31/2013 2:12:58 PM,10/31/2013 2:53:16 PM,00:40:18,501
2019,2694,8/25/2019 12:11:38 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,710  Asleep,08  Structural comp/flr/ceil/roof,040  Stove top (other circumstnces,564,0,8/25/2019 12:15:01 AM,8/25/2019 12:22:40 AM,8/25/2019 1:22:40 AM,01:00:00,502
2013,3507,11/1/2013 11:38:32 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,790  Smoker mat'l/Open flame unclas,336,11,11/1/2013 11:43:40 AM,11/1/2013 11:48:57 AM,11/1/2013 12:41:50 PM,00:52:53,503
2013,3579,11/7/2013 12:00:30 PM,100  Structure Fire,Hanwell,"799  Misc. storage, unclassified",10  Fire (explosion)-dollar loss,000   Cannot be Determined,00  Cannot be determined,000  Object cannot be determined,445,12,11/7/2013 12:03:13 PM,11/7/2013 12:08:36 PM,11/7/2013 1:32:36 PM,01:24:00,504
2019,2756,8/29/2019 11:25:21 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,91  Coal/coke/biquettes/charcoal,717 Lighter,237,11,8/29/2019 11:28:06 AM,8/29/2019 11:30:45 AM,8/29/2019 11:33:35 AM,00:02:50,505
